53605.615718 16.4985 0.118
53605.631137 16.7575 0.131
53605.646581 16.6871 0.129
53605.661607 16.7656 0.133
53611.456825 16.5681 0.147
53611.465880 16.5198 0.145
53611.475038 16.6575 0.153
53611.484101 16.5606 0.147
53567.538027 16.8256 0.149
53567.545531 16.7703 0.145
53567.554886 16.7819 0.146
53567.562153 16.8102 0.148
53582.496615 16.3486 0.130
53582.504074 16.4825 0.137
53582.511515 16.4509 0.135
53582.518918 16.4803 0.136
53645.440920 16.6439 0.160
53645.449579 16.7098 0.165
53645.458239 16.6754 0.162
53645.466909 16.6578 0.162
53622.426932 16.7042 0.157
53622.433014 16.6947 0.157
53622.439199 16.6786 0.156
53622.445583 16.7128 0.158
53834.728215 16.56 0.102
53834.742686 16.6733 0.105
53834.757173 16.7064 0.107
53834.771624 16.5823 0.102
53849.690920 16.6607 0.106
53849.702446 16.6656 0.106
53849.713987 16.6285 0.105
53849.725509 16.6701 0.106
53960.534342 16.7698 0.118
53960.546017 16.6961 0.114
53960.557657 16.727 0.116
53960.569263 16.6505 0.113
53936.527756 16.7215 0.116
53936.534801 16.7566 0.117
53936.541858 16.7049 0.115
53936.548911 16.7042 0.115
53947.463873 16.8108 0.121
53947.474272 16.635 0.113
53947.484668 16.7992 0.120
53947.495096 16.7785 0.119
53892.556823 16.7942 0.137
53892.565464 16.8108 0.138
53892.574144 16.8126 0.136
53892.582809 16.7045 0.134
53908.512487 16.9636 0.201
53914.617065 16.4579 0.121
53914.625894 16.3576 0.117
53914.634603 16.4425 0.121
53914.643368 16.4797 0.123
53804.739177 16.5512 0.125
53804.744374 16.5291 0.123
53804.749559 16.7202 0.133
53804.754733 16.5606 0.124
53861.630093 16.7666 0.111
53861.639954 16.7374 0.109
53861.649808 16.7447 0.110
53861.659649 16.8095 0.112
53882.596491 16.7762 0.132
53882.606139 16.7509 0.130
53882.615742 16.7038 0.127
53882.625364 16.7118 0.128
54011.486834 16.3306 0.120
54011.496520 16.5735 0.133
54011.506200 16.5599 0.132
54011.515884 16.7568 0.144
53979.374649 16.6682 0.136
53979.383329 16.6053 0.132
53979.392158 16.6295 0.133
53979.400826 16.7235 0.138
53993.470634 16.702 0.137
53993.479371 16.5496 0.129
53993.488093 16.8097 0.144
53993.496841 16.7599 0.141
54001.530940 16.8762 0.173
54001.536051 16.5306 0.175
54001.541175 16.3884 0.178
54001.546273 17.8727 0.355
54202.655895 16.7116 0.125
54202.669984 16.6174 0.120
54202.684022 16.7318 0.125
54202.698074 16.6954 0.122
54213.643138 16.7772 0.165
54213.653988 16.9275 0.176
54213.690655 16.847 0.167
54213.701542 16.6981 0.153
54321.560606 16.6478 0.112
54321.571562 16.513 0.106
54321.582636 16.617 0.111
54321.593933 16.519 0.107
54326.479300 16.7159 0.138
54326.488366 16.6103 0.132
54326.497660 16.6757 0.136
54326.506930 16.7958 0.143
54287.532977 16.7006 0.139
54287.539851 16.5558 0.152
54287.555015 16.6548 0.136
54287.561517 16.625 0.134
54299.578665 16.7219 0.117
54299.586880 16.5953 0.111
54299.595137 16.5781 0.110
54299.603369 16.562 0.110
54306.455251 16.6219 0.134
54306.463371 16.5854 0.132
54306.471506 16.6413 0.135
54306.479787 16.6752 0.138
54261.554442 16.6451 0.124
54261.564358 16.5842 0.120
54261.574321 16.6612 0.124
54261.584176 16.6125 0.123
54272.760964 16.8146 0.240
54272.770928 17.1836 0.265
54272.780861 16.8042 0.205
54272.790779 16.588 0.174
54174.756919 17.069 0.159
54174.770706 17.0204 0.147
54174.784556 16.5213 0.117
54174.798354 16.7676 0.123
54244.591377 16.6976 0.096
54244.607502 16.7402 0.096
54244.623624 16.7172 0.095
54244.639761 16.7692 0.097
54244.655913 16.6686 0.093
54386.452437 16.5167 0.130
54386.457877 16.546 0.131
54386.463238 16.5625 0.132
54386.468586 16.5467 0.132
54344.442116 16.7379 0.117
54344.452022 16.6864 0.114
54344.463470 16.6542 0.113
54344.473306 16.7508 0.117
54354.413187 16.7458 0.141
54354.419790 16.7366 0.141
54354.426390 16.6794 0.138
54354.433102 16.7419 0.141
54680.509366 16.435 0.110
54680.527174 16.6084 0.273
54681.495408 16.5603 0.100
54681.503634 16.4459 0.096
54681.511833 16.4169 0.095
54681.520024 16.4807 0.097
54705.441927 16.751 0.106
54705.453401 16.721 0.104
54705.464866 16.7309 0.105
54705.476392 16.7613 0.106
54658.552028 17.3895 0.359
54658.561888 16.3849 0.104
54658.570094 16.347 0.095
54658.578293 16.4179 0.096
54627.640976 16.5514 0.101
54627.654162 16.5588 0.099
54627.667355 16.5181 0.099
54627.680515 16.5717 0.100
54642.632525 16.7516 0.123
54642.643558 16.7666 0.124
54642.654500 16.6743 0.120
54642.665407 16.7403 0.122
54590.688015 16.6714 0.104
54590.698256 16.6536 0.103
54590.708550 16.6339 0.102
54590.718806 16.7321 0.106
54600.622249 16.6138 0.102
54600.634907 16.6559 0.103
54600.647571 16.6876 0.104
54600.660282 16.6968 0.105
54617.578956 16.7283 0.104
54617.587702 16.7533 0.105
54617.596417 16.7815 0.105
54617.605149 16.69 0.102
54779.420324 16.3795 0.100
54779.428178 16.5513 0.106
54779.434572 16.7006 0.113
54779.440964 16.4429 0.103
54779.448835 16.6469 0.111
54763.431742 16.6301 0.111
54763.439327 16.6722 0.112
54763.446917 16.7166 0.114
54763.454515 16.6727 0.113
54721.455381 16.5994 0.103
54721.459734 16.5729 0.102
54721.464077 16.639 0.104
54721.468424 16.7475 0.108
54736.488498 16.3648 0.109
54736.497385 16.4292 0.112
54736.506192 16.4736 0.114
54736.514793 16.3949 0.111
54928.655932 16.7999 0.097
54928.667514 16.7599 0.095
54928.679068 16.7595 0.096
54928.690609 16.8251 0.098
54938.762954 16.7005 0.095
54938.775050 16.6767 0.094
54938.787212 16.7043 0.095
54938.799268 16.6418 0.093
55055.496755 16.6993 0.132
55023.593688 16.6266 0.128
55023.604344 16.6166 0.127
55023.615048 16.6579 0.130
55023.625748 16.7003 0.132
55004.569010 16.6818 0.164
55004.579239 16.7508 0.173
55004.588945 16.6311 0.168
55004.598668 16.8031 0.184
54911.792623 16.4554 0.116
54911.795226 16.4649 0.117
54911.797818 16.3518 0.112
54911.800436 16.4194 0.114
54978.568976 16.7734 0.137
54978.578356 16.6832 0.131
54978.587802 16.7822 0.136
54978.597143 16.7628 0.135
55105.397761 16.6743 0.114
55105.408366 16.6668 0.114
55105.418964 16.6239 0.113
55105.429597 16.6695 0.115
55087.408223 16.5992 0.096
55087.418535 16.6243 0.096
55087.428851 16.6285 0.097
55087.439179 16.6262 0.096
55300.716857 16.7488 0.118
55421.521874 16.6288 0.111
55421.560171 16.7496 0.114
55438.517464 16.4763 0.134
55438.539673 16.5203 0.126
