53591.456126 12.9004 0.058
53591.466971 12.8652 0.058
53591.477416 12.8384 0.058
53591.487829 12.8211 0.058
53607.454765 12.8542 0.056
53607.469608 12.8828 0.056
53607.484367 12.8977 0.056
53607.499586 12.8979 0.056
53554.645173 12.9095 0.057
53554.651298 12.8875 0.057
53554.657485 12.8734 0.057
53554.663699 12.8646 0.057
53578.562022 12.8286 0.055
53578.570716 12.8224 0.055
53578.579383 12.7986 0.055
53578.588074 12.7868 0.055
53652.404535 12.8408 0.058
53652.413982 12.8169 0.058
53652.423341 12.8019 0.058
53652.432548 12.8021 0.058
53669.431996 12.787 0.056
53669.439147 12.7843 0.056
53669.446286 12.762 0.056
53669.453612 12.7529 0.056
53618.503634 12.8341 0.056
53618.514344 12.8086 0.056
53618.524730 12.7638 0.056
53618.535627 12.7422 0.055
53636.525821 12.8017 0.056
53636.536194 12.7751 0.056
53636.546579 12.7517 0.056
53636.556952 12.7765 0.056
53834.733653 12.7536 0.054
53834.748132 12.7531 0.054
53834.762604 12.7569 0.054
53834.777091 12.7978 0.054
53959.539849 12.8781 0.055
53959.552935 12.9008 0.055
53959.566020 12.9157 0.055
53959.579101 12.8943 0.055
53969.520514 12.8476 0.056
53969.531569 12.8743 0.056
53969.542674 12.8979 0.057
53969.553761 12.895 0.057
53936.672727 12.8735 0.055
53936.680287 12.8829 0.055
53936.687839 12.8682 0.055
53936.695364 12.8334 0.055
53947.513236 12.7662 0.054
53947.522567 12.7478 0.054
53947.531924 12.763 0.054
53947.541237 12.7694 0.054
53892.551646 12.823 0.056
53892.560318 12.8535 0.056
53892.568972 12.8778 0.056
53892.577660 12.9029 0.056
53914.613584 12.7469 0.056
53914.622432 12.7739 0.056
53914.631181 12.7605 0.056
53914.639902 12.7594 0.056
53804.741754 12.8258 0.056
53804.746939 12.8169 0.056
53804.752118 12.8057 0.056
53804.757286 12.8005 0.056
53861.635526 12.8656 0.054
53861.645376 12.8893 0.054
53861.655238 12.8874 0.054
53861.665089 12.9001 0.054
53882.650571 12.8435 0.056
53882.660270 12.8379 0.055
53882.670081 12.8081 0.055
53882.679974 12.8068 0.055
54014.393716 12.8933 0.057
54014.402344 12.9151 0.057
54014.411002 12.9158 0.057
54014.419643 12.887 0.057
54027.413471 12.6909 0.058
54027.422124 12.6159 0.057
54027.430821 12.7407 0.056
54027.439531 12.7306 0.056
53979.371227 12.872 0.057
53979.379915 12.8753 0.057
53979.388589 12.8484 0.056
53979.397415 12.8216 0.056
53993.468070 12.8723 0.057
53993.476802 12.8615 0.056
53993.485537 12.8396 0.056
53993.494249 12.815 0.056
54000.496389 12.9063 0.057
54000.504266 12.906 0.057
54000.512159 12.8923 0.057
54000.520029 12.8684 0.057
